OBJECTID,GEOID10,NAME10,PLNG_REGION,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,Urban,Rural,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,HUNVFlag,GroupQuartersFlag,OHU2010,NUMGQTRS,PCTGQTRS,LowIncomeTracts,POP2010,UATYP10,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lahunvhalf,lahunvhalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lahunv1,lahunv1share,GlobalID
562,13121007802,78.02,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,3245,0,0,0,8103,U,7442.066198,0.91843344,2496.259286,0.30806606,1965.409099,0.93235726,942.8534225,0.89795564,169.9470984,0.05237199,6358.896188,0.78475826,2091.937597,0.25816828,1672.965566,0.79362693,757.5763526,0.72150129,136.356831,0.0420206,{875951A4-FA55-40F2-8FFE-143FCA224BAF}
563,13121007805,78.05,ARC 10,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1408,152,0.0440707,1,3449,U,3384.734519,0.98136692,2025.593899,0.5872989,776.2868964,0.9764615,497.0814399,0.99416288,264.4718678,0.18783513,3021.961769,0.87618491,1830.506602,0.53073546,670.6531559,0.84358888,480.6064521,0.9612129,242.5043009,0.17223317,{F7921502-71A9-4827-893A-0495266E2321}
564,13121011618,116.18,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1506,0,0,0,4268,U,3862.950125,0.90509609,261.9437117,0.06137388,1327.908817,0.90149954,137.7882375,0.90650156,17.14415137,0.0113839,2183.51325,0.51160104,148.0623734,0.03469128,711.4044107,0.48296294,86.5543942,0.5694368,10.23528678,0.00679634,{794DFC35-BA90-452B-8459-F8BDD8A2D283}
565,13121011610,116.1,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1895,8,0.0015352,0,5211,U,4558.680625,0.87481877,504.2894104,0.09677402,1403.364605,0.87820063,339.9272559,0.87610118,23.97356479,0.01265096,1997.462868,0.38331661,126.6586461,0.02430602,683.0384492,0.42743332,149.695587,0.38581337,1.30297184,0.00068758,{06EF9B62-1745-4D8E-BAFD-2777C8A8DA08}
566,13121011614,116.14,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,5831,0,0,0,13082,U,7923.867607,0.60570766,1211.045008,0.09257338,1876.363402,0.60527852,353.5589645,0.49797037,79.49458907,0.0136331,1358.232057,0.1038245,167.3992827,0.01279615,282.5477189,0.09114443,27.07285027,0.03813078,14.56833011,0.00249843,{B3B1057F-323E-4F52-B919-D4920C53479B}
567,13121011620,116.2,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,3084,4,0.0004286,0,9333,U,5040.739122,0.54009848,329.1877177,0.03527137,1598.421023,0.53891471,360.3186225,0.60967618,16.87440114,0.0054716,1066.795289,0.11430358,53.83116481,0.00576783,320.536989,0.10807046,132.7531899,0.22462469,3.85746311,0.0012508,{B3263727-0CE0-4301-B602-8CBB7085D1A9}
568,13121011420,114.2,ARC 10,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,2157,0,0,1,7484,U,7481.801569,0.99970625,5000.456095,0.66815287,2577.384417,0.99976122,94.91205905,0.99907431,147.3040908,0.06829119,5.880487,0.00078574,4.343501,0.00058037,2.25896362,0.00087625,0.05173733,0.0005446,0.1042623,4.83E-05,{A1ED4413-BA96-48CC-A41E-653C1CF4434A}
569,13121011613,116.13,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,2207,0,0,0,6240,U,4310.770405,0.69082859,729.2088186,0.11686039,1221.121005,0.68563785,316.8269616,0.75077479,0,0,1650.754266,0.26454395,309.8988509,0.04966328,458.3501924,0.25735553,144.9305967,0.34343743,0,0,{09DD19BF-C58D-4008-B500-EFCB3B08B8BB}
570,13121011426,114.26,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,723,0,0,0,2338,U,2317.277729,0.99113675,254.6681163,0.10892563,774.3381194,0.99147006,101.2593704,0.99273893,13.41299301,0.01855186,2090.540786,0.89415774,229.7497955,0.09826766,696.2297702,0.89145937,87.42978362,0.85715474,12.05214742,0.01666964,{FE7876FE-B9B9-4809-A1BC-0FE5CCFCAA6F}
571,13121011425,114.25,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,2230,0,0,0,6906,U,6872.805343,0.99519336,447.3007421,0.06476987,2216.287394,0.99518967,513.0696451,0.99432102,18.77846189,0.00842083,5744.95728,0.83187913,368.3336059,0.0533353,1846.973026,0.82935475,432.4388293,0.83805975,16.41939187,0.00736296,{164693E4-76F5-487F-88F4-997AF181E9D3}
572,13121011423,114.23,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1869,4,0.0008244,0,4852,U,3873.497147,0.79833,342.1777297,0.07052303,985.0125632,0.78864096,385.2208814,0.81270228,82.67532988,0.04423506,1708.19756,0.3520605,124.8403552,0.02572967,447.7777679,0.35850902,165.5988328,0.34936463,38.13178941,0.02040224,{7DB8F851-26F7-43A4-9CA6-693371F97975}
573,13121011418,114.18,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,2190,188,0.0321203,0,5853,U,5574.693276,0.95245059,325.0652445,0.05553823,1250.882081,0.94334999,971.2573889,0.9654646,24.03776959,0.01097615,4163.735057,0.71138477,209.3888696,0.03577462,976.4132476,0.73635992,631.2138489,0.62744915,21.47476203,0.00980583,{805A5929-73F5-4A43-A1E5-A150731E884F}
574,13121002600,26,ARC 10,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,421,0,0,1,914,U,412.8965102,0.45174673,273.8899781,0.29966081,103.501332,0.47477675,29.51732183,0.52709503,74.31939325,0.17653063,0,0,0,0,0,0,0,0,0,0,{ACBDA9D0-6DE3-4F19-B9BA-B5DEAA3D48C5}
575,13121001700,17,ARC 10,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1421,24,0.0085714,1,2800,U,992.4341011,0.35444075,462.8234592,0.16529409,196.4677461,0.31284673,62.3160826,0.40464989,72.41749239,0.05096235,0,0,0,0,0,0,0,0,0,0,{E7808A6C-B115-4082-9054-935F2391BC8C}
576,13121001400,14,ARC 10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1409,0,0,0,2182,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{05561FD6-85FE-460C-9A9F-69FD6FC0878F}
577,13121003000,30,ARC 10,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1616,4,0.0013937,0,2870,U,1964.484019,0.68448921,415.9289294,0.14492297,237.2083409,0.6113617,60.66892949,0.65944489,32.69099714,0.02022958,1.70336282,0.00059351,0.18306604,6.38E-05,0.31938052,0.00082315,0,0,0.04418498,2.73E-05,{6444A080-898E-4F43-979F-7DF1A0E9A243}
578,13121011000,110,ARC 10,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1031,27,0.0088063,1,3066,U,2399.306021,0.78255252,1570.988941,0.51239039,837.8040752,0.79790864,277.2601502,0.82764224,237.6418258,0.23049644,432.7452962,0.14114328,227.5663618,0.07422256,127.1285207,0.12107478,68.42090747,0.20424151,63.51383115,0.0616041,{8F465CBC-EB0E-4055-886B-017ABB31BCB0}
579,13121007400,74,ARC 10,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1203,359,0.1079375,1,3326,U,633.2897753,0.19040583,539.3972408,0.16217596,166.4063588,0.18510162,54.65362159,0.12254175,127.2015928,0.10573698,0,0,0,0,0,0,0,0,0,0,{67F56E79-4325-44A7-B41D-03F2289EBF05}
580,13121006400,64,ARC 10,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,430,23,0.0170877,1,1346,U,1345.999992,0.99999999,844.2826112,0.62725305,468.0000029,1.00000001,58.99999912,0.99999999,124.2774565,0.28901734,548.3858553,0.40741891,343.976703,0.25555476,168.1989915,0.35939955,23.90980466,0.40525093,47.23367449,0.10984575,{E8AE8E59-02A0-47A2-9E7D-037677B5C620}
581,13121005300,53,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,1554,44,0.0127796,0,3443,U,3442.999973,0.99999999,805.9861485,0.23409415,681.9999959,0.99999999,131.9999998,1,176.5054029,0.11358134,1861.835716,0.54075972,438.627868,0.127397,342.6384993,0.50240249,75.77266534,0.57403534,63.23301645,0.04069049,{79994D31-C828-4B0F-9B1D-5BFD5BA5CA5A}
582,13121005502,55.02,ARC 10,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1094,0,0,1,2556,U,1468.06721,0.57436119,1096.911105,0.42915145,436.0646317,0.54850897,108.4341836,0.43547865,212.2904413,0.19404976,0.86562192,0.00033866,0.64677578,0.00025304,0.69249755,0.00087107,0,0,0.05867918,5.36E-05,{CE152A33-B993-49BB-B80E-F6F9290A9D02}
583,13121008202,82.02,ARC 10,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,702,25,0.0132066,1,1893,U,1892.999995,1,1183.345234,0.62511634,518.9999941,0.99999999,313.9999969,0.99999999,201.7962124,0.28745899,1892.999995,1,1183.345234,0.62511634,518.9999941,0.99999999,313.9999969,0.99999999,201.7962124,0.28745899,{1A04202D-E997-4B50-8828-A77D49119D78}
584,13121010513,105.13,ARC 10,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,4704,15,0.0011226,1,13362,U,12423.42413,0.92975783,5026.147944,0.37615237,3952.568092,0.91749491,569.6245846,0.92321651,399.7545074,0.08498183,8809.150118,0.65926883,3487.712884,0.26101728,2791.474272,0.64797453,417.6414356,0.6768905,272.4192439,0.05791225,{7EA9CB3F-9579-4D77-8A6D-61D78746369F}
585,13121010304,103.04,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,4455,3,0.0002466,0,12164,U,12153.86378,0.9991667,2202.084641,0.18103294,3368.737435,0.99932881,966.8189898,0.99981281,41.40534382,0.00929413,11849.94838,0.97418188,2140.525419,0.17597217,3288.182428,0.97543234,947.0617832,0.97938137,40.16599268,0.00901594,{B6E7CF2C-4E6F-4C84-A50C-25D46D359988}
586,13121010303,103.03,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,3392,7,0.0008021,0,8727,U,8726.999997,1,2096.049453,0.24017984,2227.99999,1,984.0000031,1,46.59066849,0.01373546,8726.999997,1,2096.049453,0.24017984,2227.99999,1,984.0000031,1,46.59066849,0.01373546,{FE096487-6DE0-449F-A59F-066A099B3F45}
587,13121010514,105.14,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,4224,97,0.0083556,0,11609,U,10707.92998,0.92238177,2100.208732,0.18091211,3111.054125,0.93033915,772.3048947,0.85907107,66.38713171,0.01571665,9227.890782,0.7948911,1691.788398,0.14573076,2725.677742,0.81509502,581.1489606,0.64643933,44.25200917,0.01047633,{592B22CB-4283-4CEB-8CF2-10190AA45895}
588,13121010301,103.01,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,5418,82,0.005342,0,15350,U,15099.67402,0.98369212,3000.586062,0.19547792,4813.06024,0.98608077,909.192867,0.97762674,160.1743897,0.02956338,14242.18929,0.92782992,2836.883499,0.18481326,4584.88167,0.93933245,823.9712955,0.88599064,147.6829385,0.02725783,{ADE22E1A-379A-4E1E-8F20-70CFD1BEE774}
589,13121010400,104,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,2862,88,0.0114524,0,7684,U,6619.510143,0.8614667,2167.894132,0.28213094,1741.108361,0.87011912,888.1673248,0.84106754,154.2135072,0.05388313,4883.844687,0.63558624,1440.715872,0.18749556,1235.119945,0.61725135,692.8867996,0.6561428,101.7914399,0.03556654,{9906DFEC-3C01-4252-A048-6847289A171D}
590,13121011421,114.21,ARC 10,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1597,0,0,1,4435,U,1555.304424,0.35068871,638.4921057,0.14396665,459.1582798,0.35621278,68.13647173,0.40317439,56.97936434,0.035679,0,0,0,0,0,0,0,0,0,0,{F0D05726-8E0B-4F03-9307-B0D712D3DAB5}
591,13121011416,114.16,ARC 10,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,2029,6,0.0011374,0,5275,U,3529.335521,0.66906835,534.0384036,0.10123951,926.8074577,0.67502364,483.1140886,0.64243895,107.4712094,0.05296757,489.625737,0.09282004,113.3852859,0.02149484,149.4697308,0.10886361,35.09392413,0.04666745,24.39710857,0.0120242,{FF67E4C6-FA2E-4EFB-8569-50AF237FB27E}
592,13121011506,115.06,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,2104,0,0,0,6148,U,4869.694428,0.79207782,216.5296198,0.03521952,1378.477447,0.79680777,578.7180645,0.82792284,11.13278656,0.00529125,2426.719378,0.39471688,139.6771031,0.02271911,727.3135089,0.42041243,257.5825965,0.36850157,2.15496822,0.00102422,{1BD41256-0FB3-4A68-B62F-C4510578654A}
593,13121011417,114.17,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,1964,19,0.0042035,0,4520,U,3435.757432,0.76012333,271.1526948,0.05998953,732.4863763,0.791022,786.4845205,0.75915494,228.188193,0.11618543,889.3154593,0.19675121,46.37460714,0.01025987,213.8440382,0.23093309,140.2042292,0.13533227,16.32903384,0.00831417,{6C6A5B07-3CC4-4630-83E7-674DFB579FB7}
594,13121007001,70.01,ARC 10,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1352,19,0.0048187,1,3943,U,3695.536275,0.93723973,1510.910411,0.38318803,1103.347036,0.9454559,319.0443441,0.88870291,172.025753,0.12723798,1060.839691,0.2690438,445.4003488,0.11295976,316.3007306,0.27103747,91.81092512,0.25574074,35.61246341,0.02634058,{CAE7C43F-9D65-4D99-8C6D-6E03D6966EAF}
595,13121006700,67,ARC 10,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1540,4,0.0011204,1,3570,U,2694.110394,0.75465277,1573.856509,0.44085617,641.753471,0.71305941,343.8050691,0.72532715,264.8863561,0.17200413,881.0460206,0.2467916,496.3976892,0.13904697,232.4616333,0.2582907,130.4137387,0.27513447,81.50068575,0.05292252,{C6C83BEC-ECF7-4E6E-8586-8CE62A2F0AE1}
596,13121006300,63,ARC 10,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,715,0,0,1,1924,U,659.8261294,0.34294497,470.6808547,0.24463662,179.3343534,0.32138773,67.41389967,0.34749433,89.8425855,0.12565397,0,0,0,0,0,0,0,0,0,0,{B5907CFB-874A-48BC-B4D4-4CA17D281C61}
597,13121005700,57,ARC 10,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,644,0,0,1,1544,U,1529.071571,0.99033133,1330.746429,0.8618824,440.3273215,0.99396687,208.8545675,0.99454556,316.0575185,0.49077254,0,0,0,0,0,0,0,0,0,0,{D8E7F0CD-5F95-46E0-BF17-6152A7BBCB04}
598,13121006500,65,ARC 10,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1404,38,0.0103317,1,3678,U,2320.095834,0.63080365,1076.639781,0.29272425,539.6819484,0.61677937,232.9681637,0.55867665,107.7034365,0.07671185,324.5090075,0.08822975,165.6620382,0.04504134,84.62995261,0.09671995,21.70607147,0.05205293,14.93850528,0.01063996,{CE0B89AB-6560-4775-ADD7-85FA8F6EC479}
599,13121005501,55.01,ARC 10,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,857,0,0,1,2307,U,2230.714413,0.96693299,1104.624325,0.47881419,645.0748647,0.95993283,136.9855094,0.98550726,188.6220929,0.22009579,820.1302954,0.35549644,290.053604,0.12572761,231.6961261,0.3447859,49.48648776,0.3560179,64.56655314,0.0753402,{254F6C48-2BCE-40B4-8699-833DC86DB1BB}
600,13121004900,49,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,1080,0,0,0,2481,U,2481.000001,1,453.7594294,0.18289376,600.0000013,1,122.0000001,1,102.2031117,0.09463251,2481.000001,1,453.7594294,0.18289376,600.0000013,1,122.0000001,1,102.2031117,0.09463251,{9C48F1A1-A03A-46D9-91EE-5E560AC35CD2}
601,13121004800,48,ARC 10,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,579,0,0,1,936,U,936.0000158,1.00000002,674.611916,0.72073923,168.0000018,1.00000001,144.0000001,1,257.0932901,0.44402986,936.0000158,1.00000002,674.611916,0.72073923,168.0000018,1.00000001,144.0000001,1,257.0932901,0.44402986,{B0A4D53E-4572-49E9-B12F-559070D2AF33}
602,13121002800,28,ARC 10,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,873,2335,0.6583028,1,3547,U,3546.454856,0.99984631,2278.815235,0.64246271,138.8831572,0.9991594,169.0000026,1.00000002,348.3073156,0.39897745,209.9355144,0.05918678,199.35737,0.0562045,4.01897943,0.02891352,106.5284691,0.63034597,130.0541117,0.14897378,{8C518549-B7B2-4D23-B40D-6B4ACE706940}
603,13121011419,114.19,ARC 10,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,2342,42,0.007926,0,5299,U,2809.07823,0.53011478,352.9193079,0.06660111,637.7583768,0.53773893,557.6341612,0.55763416,46.39893324,0.01981167,432.2767187,0.08157704,52.16732157,0.00984475,77.71718469,0.06552882,104.3562236,0.10435622,8.70488289,0.00371686,{DA52CA61-1C38-4E47-8DB8-CCA047E74EDF}
604,13121011503,115.03,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,2884,0,0,0,8782,U,6858.443976,0.78096606,755.5741776,0.08603669,2306.638175,0.81853732,541.6221664,0.58176387,0,0,4625.756696,0.52673158,552.3576657,0.06289657,1537.766969,0.54569445,373.2049314,0.40086459,0,0,{5DBFA06F-BCA0-44DC-A73F-59AE04EAA2D9}
605,13121011615,116.15,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,3155,4,0.0004364,0,9165,U,6333.533434,0.69105657,360.2232161,0.03930422,2011.709584,0.71009869,536.881028,0.64840704,16.76147998,0.00531267,2063.8549,0.22518875,111.4342167,0.01215867,663.0487283,0.23404473,196.9405104,0.23785086,6.6575143,0.00211015,{7E1894C1-57CB-4F58-93CA-96008913FAC9}
606,13121011504,115.04,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,3741,0,0,0,12406,U,11754.32492,0.94747098,701.6851087,0.05656014,4159.753478,0.94647406,748.7738196,0.95873729,14.71311382,0.00393294,9133.837758,0.73624357,572.8040032,0.04617153,3205.830666,0.72942677,631.4465264,0.80851028,10.02569844,0.00267995,{D5320790-4669-4459-B7EA-F4E027208BEE}
607,13121010515,105.15,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,1914,51,0.0106228,0,4801,U,4800.999986,1,1455.379822,0.30314098,1375,1,767.9999841,0.99999998,214.7908343,0.11222092,4800.999986,1,1455.379822,0.30314098,1375,1,767.9999841,0.99999998,214.7908343,0.11222092,{77870EB6-20DC-4CEC-A3AF-AA1237C73D3D}
608,13121010516,105.16,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,2762,17,0.0021656,0,7850,U,6949.611588,0.88530084,3005.689702,0.38289041,1962.522035,0.87223202,457.3778014,0.93533293,128.1121622,0.04638384,4453.339764,0.56730443,1890.67339,0.24085011,1199.375288,0.53305568,345.4764698,0.70649585,83.16417604,0.03011013,{0D9A3E52-7E99-4A4E-A4DD-A49B945A2A16}
609,13121010120,101.2,ARC 10,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1135,0,0,0,2194,U,1655.870607,0.7547268,216.1831079,0.09853378,243.5011493,0.68207605,82.57435889,0.7645774,34.98100342,0.03082027,0,0,0,0,0,0,0,0,0,0,{4EC873AF-ACFD-4D1F-87A9-A989E40938DD}
610,13121010117,101.17,ARC 10,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1691,0,0,1,3133,U,1489.637951,0.47546695,249.1763558,0.07953283,258.4599755,0.44949561,49.4397033,0.43368161,31.42777945,0.01858532,0,0,0,0,0,0,0,0,0,0,{72B7B8D9-7C79-4991-8AC7-9BB4769B2465}
611,13121001800,18,ARC 10,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,2707,0,0,1,3927,U,504.1076481,0.12836966,206.6636998,0.05262636,61.02294861,0.17435128,73.86547986,0.18747584,64.10843902,0.02368247,0,0,0,0,0,0,0,0,0,0,{0394027F-ACD3-40A8-9D9D-03CFF8280179}
612,13121001300,13,ARC 10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2257,339,0.083231,0,4073,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{B68638A6-A662-433B-9E4F-AC87AFCCD11C}
613,13121001900,19,ARC 10,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1351,2631,0.5675151,1,4636,U,571.0002396,0.12316657,245.4084323,0.05293538,50.87656414,0.26360914,13.75659196,0.14480623,62.56632745,0.04631112,0,0,0,0,0,0,0,0,0,0,{4444CBDA-9DF8-4B04-913B-14AD513951E3}
614,13121002100,21,ARC 10,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,883,818,0.3337413,1,2451,U,1975.214281,0.80588098,1440.715967,0.58780741,288.4087313,0.77114634,50.20271004,0.82299525,163.2630947,0.18489592,0,0,0,0,0,0,0,0,0,0,{406F4EE2-BBF8-4AB1-84FB-99AF8A628395}
615,13121004400,44,ARC 10,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,970,0,0,1,2238,U,2086.455278,0.93228565,1951.752786,0.87209687,713.2723212,0.92392788,171.3686761,0.99057038,402.9661517,0.41542902,0,0,0,0,0,0,0,0,0,0,{682AFFF4-E35E-432C-B520-A61291235A36}
616,13121003200,32,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1205,10,0.0049628,0,2015,U,2014.999997,1,539.0445841,0.26751592,165,1,64.99999987,1,97.14408316,0.0806175,1318.128667,0.65415815,352.6204083,0.17499772,99.97266322,0.60589493,41.03050241,0.6312385,64.84139249,0.05381028,{54A37987-38F3-4938-9F9E-AB0471024C51}
617,13121004200,42,ARC 10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1255,12,0.005425,1,2212,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{A0F1EA19-6F50-40B8-9F61-3518FB7F5EEC}
618,13121003800,38,ARC 10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,208,3485,0.8784976,1,3967,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{1903E244-C283-437F-A01D-B16C09E9FB80}
619,13121002500,25,ARC 10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,779,61,0.0320378,1,1904,U,407.640145,0.21409671,310.6101432,0.16313558,78.00926572,0.17569654,50.93957524,0.3329384,68.62365661,0.08809199,0,0,0,0,0,0,0,0,0,0,{38FFD1EB-8F69-49C5-B90D-4C98AFA00280}
620,13121002300,23,ARC 10,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,618,0,0,1,1476,U,1470.208929,0.99607651,1100.574901,0.74564695,257.5021363,0.99421674,174.3512602,0.99629292,258.9124903,0.41895225,0,0,0,0,0,0,0,0,0,0,{813D8D53-310B-4359-A57B-CB2BE375B47B}
621,13139001608,16.08,ARC 20,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1770,98,0.0207013,0,4734,U,4129.861062,0.87238299,266.8597952,0.05637089,1065.915079,0.86730275,835.0802435,0.89697126,4.82653803,0.00272686,2869.368279,0.6061192,185.4103615,0.03916569,696.8896956,0.56703799,649.915018,0.69808273,3.45084737,0.00194963,{466CD0E9-B45A-4F6E-89AA-262F14E3DC6D}
622,13139001603,16.03,ARC 20,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1608,4,0.0008158,0,4903,R,4577.374436,0.93358646,929.8446999,0.18964811,1311.487111,0.93344278,338.0326002,0.90868979,27.38453435,0.01703018,3820.4746,0.77921163,796.0577274,0.16236136,1077.093542,0.76661462,279.5253658,0.75141227,24.41035203,0.01518057,{37192B96-B28B-490F-A771-F095CA385BCD}
623,13121010118,101.18,ARC 10,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,2159,0,0,1,4782,U,3384.836904,0.70782871,1398.981261,0.2925515,774.9146586,0.66118998,160.8791559,0.81664546,99.75722187,0.04620529,32.29637909,0.00675374,12.8018465,0.00267709,11.39318275,0.00972115,2.63643909,0.01338294,1.21506262,0.00056279,{56EF3B55-98BC-4A96-918F-FEF8F2A4DA84}
624,13121010113,101.13,ARC 10,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,2446,0,0,0,5439,U,1892.96235,0.348035,284.6307056,0.05233144,364.274636,0.30030885,144.2753174,0.66486321,29.36766204,0.0120064,133.1530914,0.02448117,16.46921921,0.00302799,39.91399765,0.03290519,9.89867115,0.045616,1.63749731,0.00066946,{D37FC955-05AC-4B6F-BA82-4C4F6272140E}
625,13121010115,101.15,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1025,205,0.0805185,0,2546,U,2546.000003,1,143.5137671,0.05636833,504.9999976,1,439.9999912,0.99999998,0,0,1931.43138,0.75861405,108.87156,0.04276181,422.8204273,0.83726817,230.6198839,0.5241361,0,0,{A4CF5DD5-4540-4978-8FD5-3B3852A1C026}
626,13121010122,101.22,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,2895,0,0,0,5596,U,5580.304517,0.99719523,1104.320304,0.19734101,849.907175,0.99520746,387.2158614,0.99286118,318.3758824,0.1099744,659.3300494,0.11782167,251.4052457,0.04492588,85.71340564,0.10036699,26.16732409,0.0670957,51.70538197,0.01786024,{4A6EBAB8-DDAE-40D0-90C0-7348811D17BB}
627,13121010114,101.14,ARC 10,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,2792,0,0,0,6115,U,2014.945618,0.32950869,568.9328665,0.0930389,395.1781974,0.29142935,264.2828448,0.4456709,52.78868586,0.01890712,3.70389009,0.00060571,1.12503421,0.00018398,1.37988055,0.00101761,0.43575177,0.00073483,0.11541533,4.13E-05,{BA49B4AA-0284-4385-8496-65111EBB305E}
628,13121000600,6,ARC 10,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,2315,1143,0.219681,1,5203,U,3794.532832,0.7292971,1805.858759,0.34708029,163.5719231,0.70202542,27.17078973,0.54341579,153.6129036,0.06635547,1200.854974,0.23080049,571.4997219,0.10984042,83.71372856,0.35928639,2.94023913,0.05880478,60.07136416,0.02594875,{6A0ED34E-38EB-4B92-B857-3AFA5CFEB8BF}
629,13121006601,66.01,ARC 10,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,758,4,0.0021175,1,1889,U,914.2712038,0.48399746,404.2751172,0.21401541,223.7994585,0.50979376,71.12711827,0.45594307,113.383055,0.14958187,85.85103941,0.04544788,29.12555432,0.0154185,28.18167055,0.06419515,4.19619104,0.02689866,10.16275674,0.01340733,{858F2A3C-2C15-4F27-AA54-A424104D4EEC}
630,13121006602,66.02,ARC 10,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,380,4,0.003543,1,1129,U,1129.000019,1.00000002,827.2962647,0.73276906,375.0000036,1.00000001,89.00000135,1.00000002,235.7948739,0.62051283,0,0,0,0,0,0,0,0,0,0,{4B223A14-D7F5-44BA-9219-F52BB40E239F}
