OBJECTID,GEOID10,NAME10,PLNG_REGION,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,Urban,Rural,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,HUNVFlag,GroupQuartersFlag,OHU2010,NUMGQTRS,PCTGQTRS,LowIncomeTracts,POP2010,UATYP10,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lahunvhalf,lahunvhalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lahunv1,lahunv1share,GlobalID
588,13121010301,103.01,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,5418,82,0.005342,0,15350,U,15099.6740171,0.98369212,3000.58606234,0.19547792,4813.06024,0.98608077,909.19286699,0.97762674,160.17438974,0.02956338,14242.18929118,0.92782992,2836.88349876,0.18481326,4584.88167019,0.93933245,823.97129552,0.88599064,147.68293849,0.02725783,{ADE22E1A-379A-4E1E-8F20-70CFD1BEE774}
589,13121010400,104,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,2862,88,0.0114524,0,7684,U,6619.51014257,0.8614667,2167.89413169,0.28213094,1741.10836091,0.87011912,888.16732482,0.84106754,154.21350719,0.05388313,4883.84468658,0.63558624,1440.71587197,0.18749556,1235.11994498,0.61725135,692.88679963,0.6561428,101.79143987,0.03556654,{9906DFEC-3C01-4252-A048-6847289A171D}
590,13121011421,114.21,ARC 10,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1597,0,0,1,4435,U,1555.30442374,0.35068871,638.49210569,0.14396665,459.15827975,0.35621278,68.13647173,0.40317439,56.97936434,0.035679,0,0,0,0,0,0,0,0,0,0,{F0D05726-8E0B-4F03-9307-B0D712D3DAB5}
591,13121011416,114.16,ARC 10,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,2029,6,0.0011374,0,5275,U,3529.33552142,0.66906835,534.03840359,0.10123951,926.80745773,0.67502364,483.11408864,0.64243895,107.47120937,0.05296757,489.62573695,0.09282004,113.38528588,0.02149484,149.46973079,0.10886361,35.09392413,0.04666745,24.39710857,0.0120242,{FF67E4C6-FA2E-4EFB-8569-50AF237FB27E}
592,13121011506,115.06,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,2104,0,0,0,6148,U,4869.69442847,0.79207782,216.52961976,0.03521952,1378.47744701,0.79680777,578.71806452,0.82792284,11.13278656,0.00529125,2426.71937841,0.39471688,139.67710308,0.02271911,727.31350891,0.42041243,257.58259654,0.36850157,2.15496822,0.00102422,{1BD41256-0FB3-4A68-B62F-C4510578654A}
593,13121011417,114.17,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,1964,19,0.0042035,0,4520,U,3435.75743185,0.76012333,271.15269475,0.05998953,732.48637629,0.791022,786.48452052,0.75915494,228.18819298,0.11618543,889.31545932,0.19675121,46.37460714,0.01025987,213.84403817,0.23093309,140.2042292,0.13533227,16.32903384,0.00831417,{6C6A5B07-3CC4-4630-83E7-674DFB579FB7}
594,13121007001,70.01,ARC 10,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1352,19,0.0048187,1,3943,U,3695.53627492,0.93723973,1510.9104108,0.38318803,1103.3470359,0.9454559,319.04434408,0.88870291,172.02575297,0.12723798,1060.83969069,0.2690438,445.4003488,0.11295976,316.30073059,0.27103747,91.81092512,0.25574074,35.61246341,0.02634058,{CAE7C43F-9D65-4D99-8C6D-6E03D6966EAF}
595,13121006700,67,ARC 10,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1540,4,0.0011204,1,3570,U,2694.11039443,0.75465277,1573.85650916,0.44085617,641.75347103,0.71305941,343.8050691,0.72532715,264.88635614,0.17200413,881.04602055,0.2467916,496.39768919,0.13904697,232.46163327,0.2582907,130.41373871,0.27513447,81.50068575,0.05292252,{C6C83BEC-ECF7-4E6E-8586-8CE62A2F0AE1}
596,13121006300,63,ARC 10,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,715,0,0,1,1924,U,659.82612943,0.34294497,470.68085468,0.24463662,179.33435342,0.32138773,67.41389967,0.34749433,89.8425855,0.12565397,0,0,0,0,0,0,0,0,0,0,{B5907CFB-874A-48BC-B4D4-4CA17D281C61}
597,13121005700,57,ARC 10,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,644,0,0,1,1544,U,1529.07157055,0.99033133,1330.74642941,0.8618824,440.32732154,0.99396687,208.85456745,0.99454556,316.0575185,0.49077254,0,0,0,0,0,0,0,0,0,0,{D8E7F0CD-5F95-46E0-BF17-6152A7BBCB04}
598,13121006500,65,ARC 10,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1404,38,0.0103317,1,3678,U,2320.09583419,0.63080365,1076.63978064,0.29272425,539.68194839,0.61677937,232.96816374,0.55867665,107.70343645,0.07671185,324.50900745,0.08822975,165.66203821,0.04504134,84.62995261,0.09671995,21.70607147,0.05205293,14.93850528,0.01063996,{CE0B89AB-6560-4775-ADD7-85FA8F6EC479}
599,13121005501,55.01,ARC 10,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,857,0,0,1,2307,U,2230.71441262,0.96693299,1104.62432545,0.47881419,645.07486471,0.95993283,136.98550941,0.98550726,188.62209289,0.22009579,820.13029535,0.35549644,290.05360395,0.12572761,231.69612611,0.3447859,49.48648776,0.3560179,64.56655314,0.0753402,{254F6C48-2BCE-40B4-8699-833DC86DB1BB}
600,13121004900,49,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,1080,0,0,0,2481,U,2481.00000066,1,453.7594294,0.18289376,600.00000131,1,122.00000011,1,102.20311174,0.09463251,2481.00000066,1,453.7594294,0.18289376,600.00000131,1,122.00000011,1,102.20311174,0.09463251,{9C48F1A1-A03A-46D9-91EE-5E560AC35CD2}
601,13121004800,48,ARC 10,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,579,0,0,1,936,U,936.00001584,1.00000002,674.61191596,0.72073923,168.00000182,1.00000001,144.00000011,1,257.09329009,0.44402986,936.00001584,1.00000002,674.61191596,0.72073923,168.00000182,1.00000001,144.00000011,1,257.09329009,0.44402986,{B0A4D53E-4572-49E9-B12F-559070D2AF33}
602,13121002800,28,ARC 10,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,873,2335,0.6583028,1,3547,U,3546.45485611,0.99984631,2278.81523548,0.64246271,138.88315718,0.9991594,169.00000256,1.00000002,348.3073156,0.39897745,209.93551441,0.05918678,199.35736995,0.0562045,4.01897943,0.02891352,106.52846909,0.63034597,130.05411172,0.14897378,{8C518549-B7B2-4D23-B40D-6B4ACE706940}
603,13121011419,114.19,ARC 10,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,2342,42,0.007926,0,5299,U,2809.07823043,0.53011478,352.91930788,0.06660111,637.75837681,0.53773893,557.63416121,0.55763416,46.39893324,0.01981167,432.27671874,0.08157704,52.16732157,0.00984475,77.71718469,0.06552882,104.35622358,0.10435622,8.70488289,0.00371686,{DA52CA61-1C38-4E47-8DB8-CCA047E74EDF}
604,13121011503,115.03,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,2884,0,0,0,8782,U,6858.44397601,0.78096606,755.5741776,0.08603669,2306.63817495,0.81853732,541.62216642,0.58176387,0,0,4625.7566962,0.52673158,552.35766574,0.06289657,1537.76696935,0.54569445,373.20493139,0.40086459,0,0,{5DBFA06F-BCA0-44DC-A73F-59AE04EAA2D9}
605,13121011615,116.15,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,3155,4,0.0004364,0,9165,U,6333.53343443,0.69105657,360.22321608,0.03930422,2011.70958416,0.71009869,536.88102796,0.64840704,16.76147998,0.00531267,2063.8549004,0.22518875,111.43421669,0.01215867,663.04872825,0.23404473,196.94051044,0.23785086,6.6575143,0.00211015,{7E1894C1-57CB-4F58-93CA-96008913FAC9}
606,13121011504,115.04,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,3741,0,0,0,12406,U,11754.32491931,0.94747098,701.68510867,0.05656014,4159.75347829,0.94647406,748.77381959,0.95873729,14.71311382,0.00393294,9133.83775768,0.73624357,572.80400323,0.04617153,3205.83066575,0.72942677,631.44652641,0.80851028,10.02569844,0.00267995,{D5320790-4669-4459-B7EA-F4E027208BEE}
607,13121010515,105.15,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,1914,51,0.0106228,0,4801,U,4800.99998563,1,1455.37982201,0.30314098,1374.99999953,1,767.99998406,0.99999998,214.7908343,0.11222092,4800.99998563,1,1455.37982201,0.30314098,1374.99999953,1,767.99998406,0.99999998,214.7908343,0.11222092,{77870EB6-20DC-4CEC-A3AF-AA1237C73D3D}
608,13121010516,105.16,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,2762,17,0.0021656,0,7850,U,6949.6115878,0.88530084,3005.68970219,0.38289041,1962.5220347,0.87223202,457.37780136,0.93533293,128.11216218,0.04638384,4453.33976389,0.56730443,1890.67338986,0.24085011,1199.3752882,0.53305568,345.47646977,0.70649585,83.16417604,0.03011013,{0D9A3E52-7E99-4A4E-A4DD-A49B945A2A16}
609,13121010120,101.20,ARC 10,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1135,0,0,0,2194,U,1655.87060659,0.7547268,216.18310788,0.09853378,243.50114925,0.68207605,82.57435889,0.7645774,34.98100342,0.03082027,0,0,0,0,0,0,0,0,0,0,{4EC873AF-ACFD-4D1F-87A9-A989E40938DD}
610,13121010117,101.17,ARC 10,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1691,0,0,1,3133,U,1489.63795082,0.47546695,249.17635582,0.07953283,258.45997553,0.44949561,49.4397033,0.43368161,31.42777945,0.01858532,0,0,0,0,0,0,0,0,0,0,{72B7B8D9-7C79-4991-8AC7-9BB4769B2465}
611,13121001800,18,ARC 10,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,2707,0,0,1,3927,U,504.10764813,0.12836966,206.66369984,0.05262636,61.02294861,0.17435128,73.86547986,0.18747584,64.10843902,0.02368247,0,0,0,0,0,0,0,0,0,0,{0394027F-ACD3-40A8-9D9D-03CFF8280179}
612,13121001300,13,ARC 10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2257,339,0.083231,0,4073,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{B68638A6-A662-433B-9E4F-AC87AFCCD11C}
613,13121001900,19,ARC 10,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1351,2631,0.5675151,1,4636,U,571.00023955,0.12316657,245.40843233,0.05293538,50.87656414,0.26360914,13.75659196,0.14480623,62.56632745,0.04631112,0,0,0,0,0,0,0,0,0,0,{4444CBDA-9DF8-4B04-913B-14AD513951E3}
614,13121002100,21,ARC 10,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,883,818,0.3337413,1,2451,U,1975.21428102,0.80588098,1440.7159671,0.58780741,288.40873129,0.77114634,50.20271004,0.82299525,163.26309466,0.18489592,0,0,0,0,0,0,0,0,0,0,{406F4EE2-BBF8-4AB1-84FB-99AF8A628395}
615,13121004400,44,ARC 10,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,970,0,0,1,2238,U,2086.45527771,0.93228565,1951.75278621,0.87209687,713.27232117,0.92392788,171.36867605,0.99057038,402.96615171,0.41542902,0,0,0,0,0,0,0,0,0,0,{682AFFF4-E35E-432C-B520-A61291235A36}
616,13121003200,32,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1205,10,0.0049628,0,2015,U,2014.99999701,1,539.04458408,0.26751592,164.99999995,1,64.99999987,1,97.14408316,0.0806175,1318.12866687,0.65415815,352.62040834,0.17499772,99.97266322,0.60589493,41.03050241,0.6312385,64.84139249,0.05381028,{54A37987-38F3-4938-9F9E-AB0471024C51}
617,13121004200,42,ARC 10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1255,12,0.005425,1,2212,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{A0F1EA19-6F50-40B8-9F61-3518FB7F5EEC}
618,13121003800,38,ARC 10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,208,3485,0.8784976,1,3967,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{1903E244-C283-437F-A01D-B16C09E9FB80}
619,13121002500,25,ARC 10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,779,61,0.0320378,1,1904,U,407.64014501,0.21409671,310.61014315,0.16313558,78.00926572,0.17569654,50.93957524,0.3329384,68.62365661,0.08809199,0,0,0,0,0,0,0,0,0,0,{38FFD1EB-8F69-49C5-B90D-4C98AFA00280}
620,13121002300,23,ARC 10,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,618,0,0,1,1476,U,1470.20892882,0.99607651,1100.57490103,0.74564695,257.5021363,0.99421674,174.35126022,0.99629292,258.91249027,0.41895225,0,0,0,0,0,0,0,0,0,0,{813D8D53-310B-4359-A57B-CB2BE375B47B}
621,13139001608,16.08,ARC 20,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1770,98,0.0207013,0,4734,U,4129.8610617,0.87238299,266.85979516,0.05637089,1065.91507943,0.86730275,835.08024346,0.89697126,4.82653803,0.00272686,2869.3682792,0.6061192,185.41036147,0.03916569,696.88969564,0.56703799,649.91501795,0.69808273,3.45084737,0.00194963,{466CD0E9-B45A-4F6E-89AA-262F14E3DC6D}
622,13139001603,16.03,ARC 20,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1608,4,0.0008158,0,4903,R,4577.3744361,0.93358646,929.84469992,0.18964811,1311.48711063,0.93344278,338.03260024,0.90868979,27.38453435,0.01703018,3820.47460013,0.77921163,796.05772744,0.16236136,1077.09354227,0.76661462,279.52536575,0.75141227,24.41035203,0.01518057,{37192B96-B28B-490F-A771-F095CA385BCD}
623,13121010118,101.18,ARC 10,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,2159,0,0,1,4782,U,3384.83690436,0.70782871,1398.98126114,0.2925515,774.91465863,0.66118998,160.8791559,0.81664546,99.75722187,0.04620529,32.29637909,0.00675374,12.8018465,0.00267709,11.39318275,0.00972115,2.63643909,0.01338294,1.21506262,0.00056279,{56EF3B55-98BC-4A96-918F-FEF8F2A4DA84}
624,13121010113,101.13,ARC 10,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,2446,0,0,0,5439,U,1892.96234953,0.348035,284.63070557,0.05233144,364.27463596,0.30030885,144.27531742,0.66486321,29.36766204,0.0120064,133.15309143,0.02448117,16.46921921,0.00302799,39.91399765,0.03290519,9.89867115,0.045616,1.63749731,0.00066946,{D37FC955-05AC-4B6F-BA82-4C4F6272140E}
625,13121010115,101.15,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1025,205,0.0805185,0,2546,U,2546.00000327,1,143.51376711,0.05636833,504.9999976,1,439.99999122,0.99999998,0,0,1931.43138033,0.75861405,108.87156001,0.04276181,422.82042726,0.83726817,230.61988391,0.5241361,0,0,{A4CF5DD5-4540-4978-8FD5-3B3852A1C026}
626,13121010122,101.22,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,2895,0,0,0,5596,U,5580.30451667,0.99719523,1104.32030438,0.19734101,849.90717502,0.99520746,387.21586143,0.99286118,318.3758824,0.1099744,659.3300494,0.11782167,251.40524568,0.04492588,85.71340564,0.10036699,26.16732409,0.0670957,51.70538197,0.01786024,{4A6EBAB8-DDAE-40D0-90C0-7348811D17BB}
627,13121010114,101.14,ARC 10,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,2792,0,0,0,6115,U,2014.94561826,0.32950869,568.93286646,0.0930389,395.17819739,0.29142935,264.28284478,0.4456709,52.78868586,0.01890712,3.70389009,0.00060571,1.12503421,0.00018398,1.37988055,0.00101761,0.43575177,0.00073483,0.11541533,4.134e-05,{BA49B4AA-0284-4385-8496-65111EBB305E}
628,13121000600,6,ARC 10,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,2315,1143,0.219681,1,5203,U,3794.53283163,0.7292971,1805.8587593,0.34708029,163.57192307,0.70202542,27.17078973,0.54341579,153.61290355,0.06635547,1200.85497435,0.23080049,571.4997219,0.10984042,83.71372856,0.35928639,2.94023913,0.05880478,60.07136416,0.02594875,{6A0ED34E-38EB-4B92-B857-3AFA5CFEB8BF}
629,13121006601,66.01,ARC 10,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,758,4,0.0021175,1,1889,U,914.27120375,0.48399746,404.27511716,0.21401541,223.79945851,0.50979376,71.12711827,0.45594307,113.38305502,0.14958187,85.85103941,0.04544788,29.12555432,0.0154185,28.18167055,0.06419515,4.19619104,0.02689866,10.16275674,0.01340733,{858F2A3C-2C15-4F27-AA54-A424104D4EEC}
630,13121006602,66.02,ARC 10,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,380,4,0.003543,1,1129,U,1129.00001916,1.00000002,827.29626472,0.73276906,375.00000358,1.00000001,89.00000135,1.00000002,235.79487394,0.62051283,0,0,0,0,0,0,0,0,0,0,{4B223A14-D7F5-44BA-9219-F52BB40E239F}
631,13121006200,62,ARC 10,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,446,0,0,1,1311,U,950.16272476,0.7247618,506.68719876,0.38648909,275.05582241,0.72574096,87.0092961,0.75660257,94.77129034,0.21249168,0,0,0,0,0,0,0,0,0,0,{DD9464A1-007F-4581-94D3-119C3BB13350}
632,13121006100,61,ARC 10,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1317,0,0,1,3471,U,2806.2585224,0.80848704,1415.05592621,0.40767961,684.22890624,0.83037489,436.05275685,0.78568064,244.2612541,0.18546792,89.16714644,0.02568918,45.72095343,0.01317227,20.74532171,0.02517636,12.95204796,0.02333702,7.99794019,0.00607285,{DEF06127-EAA3-4695-9335-2E193345819B}
633,13121001600,16,ARC 10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1278,0,0,0,2072,U,244.28152576,0.11789649,52.7314528,0.02544954,10.98798324,0.05158678,0,0,22.30673355,0.01745441,0,0,0,0,0,0,0,0,0,0,{87444BE3-1FB9-46A2-A1A5-04ABBB4159F2}
634,13121003100,31,ARC 10,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,750,0,0,1,1599,U,588.50188794,0.36804371,460.71511794,0.28812703,66.02350297,0.37944542,34.60762683,0.32343576,55.79370955,0.07439161,0,0,0,0,0,0,0,0,0,0,{CAEDB173-27BB-4B6E-82F1-4A149AD06524}
635,13121006802,68.02,ARC 10,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,504,0,0,1,1958,U,1905.31743777,0.97309369,1746.54102933,0.89200257,1046.58633944,0.97356869,78.30936064,0.97886701,127.33466484,0.25264814,0,0,0,0,0,0,0,0,0,0,{2321233E-ECCF-49F9-912F-DD54936AB5BB}
636,13121007602,76.02,ARC 10,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,925,16,0.006617,1,2418,U,1044.2825579,0.43187864,401.13231775,0.16589426,267.46524161,0.45798843,160.18533259,0.41391559,69.15921935,0.07476672,45.34900427,0.01875476,12.18277097,0.00503837,7.12640858,0.01220275,11.04045093,0.0285283,2.20472805,0.00238349,{99161FA0-4CC0-45C6-9C02-63947F4E920E}
637,13139001606,16.06,ARC 20,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1390,99,0.0285138,0,3472,U,3399.30289585,0.97906189,1155.93935448,0.33293184,858.15177434,0.98074488,329.9035092,0.97030444,35.04901944,0.02521512,1541.62443939,0.44401626,474.21889537,0.13658378,398.94270237,0.45593452,188.3676039,0.55402236,8.37811772,0.00602742,{9B740ACE-FDA8-456C-A191-01B4D7EFD7FD}
638,13139001101,11.01,ARC 20,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1189,173,0.0329587,1,5249,U,2170.26996183,0.41346351,1773.84260227,0.33793915,836.44856037,0.43138141,80.8409744,0.48119628,92.74910665,0.07800598,0,0,0,0,0,0,0,0,0,0,{0BC268CD-85DE-4DCA-8ECB-7F3A3A480F5F}
639,13139001605,16.05,ARC 20,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1533,0,0,0,4788,U,4208.64276446,0.87899807,946.60506327,0.19770365,1279.52779562,0.87879656,228.82120891,0.83817293,20.54104598,0.01339925,2557.66298398,0.53418191,648.29382328,0.13539971,778.46309694,0.53465872,136.60687252,0.50039147,8.25303553,0.00538358,{8636F2A4-0BFE-43F3-AEDC-5C882A6FE3B2}
640,13139001604,16.04,ARC 20,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1834,3,0.0005248,0,5716,U,5128.97729888,0.89730184,1147.60355585,0.20077039,1581.67546962,0.89816892,275.17607652,0.90518446,59.43019978,0.03240469,3911.50432126,0.68430796,890.52657388,0.15579541,1222.98605001,0.69448384,218.00875858,0.71713407,41.09765595,0.02240875,{F9FC5B7A-E797-426E-95A2-46901A51BC1B}
641,13139001502,15.02,ARC 20,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1644,0,0,0,4183,R,4182.999993,1,1140.6916908,0.27269703,857.00000259,1,634.9999978,1,92.52186213,0.0562785,4182.999993,1,1140.6916908,0.27269703,857.00000259,1,634.9999978,1,92.52186213,0.0562785,{324BADBC-9521-4174-9035-A83308FDC79F}
642,13139001607,16.07,ARC 20,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1630,0,0,0,4352,U,3739.53720362,0.85926866,1036.83480459,0.23824329,934.89428142,0.8437674,546.28679385,0.88395921,78.58589775,0.04821221,2050.66297703,0.47120013,460.45693702,0.10580352,526.18265751,0.4748941,269.17773143,0.43556267,49.59863077,0.03042861,{1248233B-6DD1-44BB-9673-9841C67BF461}
643,13139001302,13.02,ARC 20,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1710,5,0.0010064,0,4968,U,4863.03768747,0.97887232,713.27165813,0.1435732,1273.35383829,0.9810122,523.98032968,0.97940249,53.42969785,0.03124544,4422.19769777,0.89013641,678.3678681,0.13654748,1161.78164964,0.8950552,478.6761325,0.89472174,50.81375449,0.02971565,{E23BE629-10D2-43CB-9400-65EA4F866E98}
644,13139001301,13.01,ARC 20,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1878,4,0.0007337,0,5452,R,4965.56526794,0.91077866,1639.92118286,0.30079259,1312.88371981,0.90606192,590.20626774,0.91363199,18.7326302,0.00997478,3821.76516253,0.70098407,1156.49348415,0.2121228,1027.13334246,0.70885669,425.40204815,0.6585171,10.84527773,0.00577491,{00154AA8-B71B-422E-8362-88E1D87BFE86}
645,13139001403,14.03,ARC 20,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1395,0,0,1,3576,U,3042.34896897,0.85076873,1527.76138402,0.42722634,805.17431261,0.88286657,280.35716964,0.79873838,80.87521557,0.05797506,1703.23326471,0.47629566,806.76471824,0.22560535,467.16725915,0.5122448,172.58131982,0.49168467,56.87949469,0.04077383,{5FC31376-D994-48BA-8C44-406F3A71FD6C}
646,13139001404,14.04,ARC 20,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1721,0,0,0,5201,U,4101.89901905,0.78867507,1424.41010993,0.27387235,1231.26439594,0.78524515,290.88951978,0.77570539,28.51617623,0.01656954,1612.41332476,0.31001987,564.7195356,0.10857903,447.52100836,0.28540881,129.82394387,0.34619718,21.45033493,0.01246388,{4F4508C7-54DB-4931-93F9-791C83E82796}
647,13121010212,102.12,ARC 10,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1916,0,0,0,5440,U,1259.38935706,0.2315054,330.84295999,0.06081672,392.04901483,0.25490833,83.95795655,0.31802256,37.13940598,0.01938382,43.73273206,0.00803911,7.46656403,0.00137253,8.69322765,0.00565229,5.34750548,0.0202557,0,0,{2507D577-CA50-43D8-BDE0-71702839F73C}
648,13121009802,98.02,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1850,0,0,0,4141,U,2967.4189521,0.71659477,221.31892714,0.05344577,792.69070711,0.86538287,479.39287358,0.7375275,17.13653095,0.00926299,1804.81827823,0.43584117,151.36639996,0.0365531,483.24146848,0.52755619,301.04474711,0.46314576,11.0293697,0.00596182,{4B5BE03D-7FE8-49C0-A1B6-472924294145}
649,13121009403,94.03,ARC 10,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,3009,0,0,0,4625,U,3176.63279717,0.68683952,1302.51141773,0.28162409,233.97770238,0.78253412,447.11838039,0.97199648,230.89025753,0.07673322,0,0,0,0,0,0,0,0,0,0,{D7343562-53BD-42EB-A5EA-028012365D47}
650,13121009404,94.04,ARC 10,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,2400,0,0,0,4207,U,3028.44104417,0.71985763,491.93630546,0.1169328,468.68707817,0.86155713,375.61267597,0.83469484,31.63263248,0.01318026,0,0,0,0,0,0,0,0,0,0,{768AE2DD-C1EB-4B9D-B987-FC57048E956C}
651,13121010001,100.01,ARC 10,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,2230,0,0,0,4487,U,2724.62285126,0.60722595,329.23938174,0.07337628,599.04027671,0.63931726,362.08532332,0.6547655,224.37149913,0.10061502,0,0,0,0,0,0,0,0,0,0,{891871FE-2FD8-4C16-8341-C52C223EEA8E}
652,13121009602,96.02,ARC 10,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,2584,8,0.0017933,0,4461,U,728.5061419,0.16330557,126.6264371,0.02838521,182.86164439,0.28842531,46.6633839,0.05496276,0,0,0,0,0,0,0,0,0,0,0,0,{AF7F6837-D9FA-4540-805E-60224FD1AC46}
653,13121010002,100.02,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,3180,37,0.005285,0,7001,U,4954.55841976,0.70769296,246.44563738,0.03520149,1381.52317364,0.8591562,585.56070168,0.5769071,38.03493673,0.01196067,1598.67214732,0.22834911,53.70855133,0.00767155,453.23889836,0.28186499,160.27261167,0.15790405,10.6820577,0.00335914,{9ADD6D84-AA5F-4941-A3E7-76BCFEE03FF3}
654,13121009502,95.02,ARC 10,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,2461,225,0.0581546,0,3869,U,539.33948103,0.13940023,73.3719105,0.01896405,88.99193325,0.32127052,59.34444649,0.04949495,0.23636881,9.605e-05,0,0,0,0,0,0,0,0,0,0,{3DBE979A-5DD1-488C-8F39-D5FB4CDEDC96}
655,13121008000,80,ARC 10,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1869,4,0.0008205,1,4875,U,3682.19365363,0.75532178,1526.44490158,0.3131169,870.69092359,0.75124325,671.10630228,0.80856181,197.2734889,0.10555029,720.19543689,0.1477324,325.45153935,0.06675929,183.13165461,0.15800833,104.84296914,0.12631683,38.05761028,0.02036255,{2BADF0B7-B166-4E03-9DFA-687787404A01}
656,13121003900,39,ARC 10,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,551,0,0,1,1331,U,644.99861345,0.484597,514.69682819,0.38669934,146.90508343,0.48968361,89.55362394,0.54605868,112.23714557,0.20369718,0,0,0,0,0,0,0,0,0,0,{091D68D9-5598-425C-A35F-8194A7C2CD7B}
657,13121004100,41,ARC 10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,723,12,0.0064447,1,1862,U,162.05090376,0.08703056,139.04524378,0.07467521,56.71917238,0.11890812,13.47057964,0.07741712,24.09693525,0.03332909,0,0,0,0,0,0,0,0,0,0,{69B72A00-35B3-40B1-A5C8-12307A33DD3F}
